Answer ID,Answer,Attachment Ids,NodeID,Node Title,Parent ID,ParentTitle
358_node_23_1584984537937_DE_covid_disease_aftereffects_immunity_2_1,"<p> So far, there is comparatively little information about how people feel after surviving an illness. In the next few months, examinations will show whether there are isolated long-term consequences in recovered Covid-19 patients. The focus is primarily on the lungs. For example, doctors in Hong Kong had noticed reduced lung function and persistent shortness of breath in some recovered coronavirus patients. Most experts are convinced that recovered Covid-19 patients are immune to the new SARS-Cov-2 virus after surviving the disease. However, immunity is likely to be temporary. This is similar to influenza, where vaccination protection needs to be refreshed at least once a year. In the longer term, a new infection is possible. However, anyone who now suffers from the corona virus will probably not get sick again for the next two or three months. <a href='https://www.dw.com/de/corona-spätsequen-genesene-haben- partially-reduzierte-lungfunktion/a-52838231' target='_blank'> (1) </a> <a href = 'https: //www.mdr.de/nachrichten/ratgeber/gesundheit/coronavirus-fragen-antworten-100.html#sprung8' target = '_ blank'> (2) </a> </p>",,node_23_1584984537937,DE_covid_disease_aftereffects_immunity,node_12_1583785508673,DE_Covid19_virus
359_node_23_1584984537937_DE_covid_disease_aftereffects_immunity_3_1,,103_node_23_1584984537937_DE_covid_disease_aftereffects_immunity,node_23_1584984537937,DE_covid_disease_aftereffects_immunity,node_12_1583785508673,DE_Covid19_virus
360_node_14_1583785508679_DE_covid_symptoms_1_1,"<speak> The most common symptoms are fever above 38.5 degrees Celcius, cough, runny nose and scratchy throat. Most of the gradients are rather mild. However, some people may experience shortness of breath and shortness of breath. You should tell your doctor if you feel that you are breathing heavier than usual. It has also been observed that some infected patients may smell or taste worse at first. A mere scratching in the throat does not have to be a sign of infection with the new type of corona virus. If you experience other symptoms such as fever, cough, headache and body aches or runny nose, please contact your family doctor or, outside of office hours, the emergency medical service on 1 1 6 1 1 7.",,node_14_1583785508679,DE_covid_symptoms,node_12_1583785508673,DE_Covid19_virus
361_node_14_1583785508679_DE_covid_symptoms_2_1,"<p> The most common symptoms are fever above 38.5 ° C, cough, runny nose and scratchy throat. Most of the gradients are rather mild. However, some people may experience shortness of breath and shortness of breath. You should tell your doctor if you feel that you are breathing heavier than usual. It has also been observed that some infected patients may smell or taste worse at first. A mere scratch in the throat does not have to be a sign of infection with the new coronavirus. If you experience other symptoms such as fever, cough, headache and body aches or runny nose, please contact your family doctor or, outside of the office hours, the emergency medical service on 116 117. In urgent cases, such as shortness of breath,",,node_14_1583785508679,DE_covid_symptoms,node_12_1583785508673,DE_Covid19_virus
362_node_14_1583785508679_DE_covid_symptoms_3_1,,104_node_14_1583785508679_DE_covid_symptoms,node_14_1583785508679,DE_covid_symptoms,node_12_1583785508673,DE_Covid19_virus
363_node_21_1583853750458_DE_covid_treatment_1_1,"<speak> In the vast majority of cases, a disease after infection with the novel coronavirus is very mild and does not need to be treated, many infected people have no symptoms at all. The treatment of a serious infection focuses on measures such as oxygen administration, balancing the fluid balance, possibly antibiotics for the treatment of bacterial alternative or accompanying infections as well as the treatment of relevant underlying diseases. A specific therapy, ie directed against the novel coronavirus itself, is not yet available. Vaccines are currently being intensively researched, including in Germany. </speak>",,node_21_1583853750458,DE_covid_treatment,node_12_1583785508673,DE_Covid19_virus
364_node_21_1583853750458_DE_covid_treatment_2_1,"<p> In the vast majority of cases, a disease after infection with the novel coronavirus is very mild and does not have to be treated, many infected people have no symptoms at all. The treatment of a serious infection focuses on measures such as oxygen administration, balancing the fluid balance, possibly antibiotics for the treatment of bacterial alternative or accompanying infections as well as the treatment of relevant underlying diseases. A specific therapy, ie directed against the novel coronavirus itself, is not yet available. Vaccines are currently being intensively researched, including in Germany. <a href='https://www.zusammen Gegencorona.de/informieren/basiswissen-coronavirus/' target='_blank'> (1) </a> </p>",,node_21_1583853750458,DE_covid_treatment,node_12_1583785508673,DE_Covid19_virus
365_node_21_1583853750458_DE_covid_treatment_3_1,,105_node_21_1583853750458_DE_covid_treatment,node_21_1583853750458,DE_covid_treatment,node_12_1583785508673,DE_Covid19_virus
366_node_7_1584890683435_DE_covid_disease_process_1_1,"<speak> The course of the disease is non-specific, varied and varies widely, from asymptomatic courses to severe pneumonia with lung failure and death. Therefore, no general statements can be made about the typical course of the disease. More detailed information on studies that have examined the course of the disease can be found in the Kowitt 19 profile of the Robert Koch Institute. </speak>",,node_7_1584890683435,DE_covid_disease_process,node_12_1583785508673,DE_Covid19_virus
367_node_7_1584890683435_DE_covid_disease_process_2_1,"<p> The course of the disease is non-specific, varied and varies widely, from asymptomatic courses to severe pneumonia with lung failure and death. Therefore, no general statements can be made about the typical course of the disease. More detailed information on studies that have examined the course of the disease can be found in the Covid-19 profile of the Robert Koch Institute. <a href='https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Steckbrief.html#doc13776792bodyText2' target='_blank'> (1) </a> </p>",,node_7_1584890683435,DE_covid_disease_process,node_12_1583785508673,DE_Covid19_virus
368_node_7_1584890683435_DE_covid_disease_process_3_1,,106_node_7_1584890683435_DE_covid_disease_process,node_7_1584890683435,DE_covid_disease_process,node_12_1583785508673,DE_Covid19_virus
369_node_7_1584890683435_DE_covid_disease_process_4_1,,107_node_7_1584890683435_DE_covid_disease_process,node_7_1584890683435,DE_covid_disease_process,node_12_1583785508673,DE_Covid19_virus
370_node_1_1584841610651_DE_covid_duration_1_1,<speak> The WHO China Joint Mission on Coronavirus Disease 2019 report states that mild cases have an average disease course of two weeks and severe cases of 3-6 weeks. </speak>,,node_1_1584841610651,DE_covid_duration,node_12_1583785508673,DE_Covid19_virus
371_node_1_1584841610651_DE_covid_duration_2_1,<p> The WHO.China Joint Mission on Coronavirus Disease 2019 report mentions that mild cases have an average disease course of two weeks and severe cases of 3-6 weeks. <a href='https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Steckbrief.html#doc13776792bodyText5' target='_blank'> (1) </a> </p>,,node_1_1584841610651,DE_covid_duration,node_12_1583785508673,DE_Covid19_virus
372_node_1_1584841610651_DE_covid_duration_3_1,,108_node_1_1584841610651_DE_covid_duration,node_1_1584841610651,DE_covid_duration,node_12_1583785508673,DE_Covid19_virus
373_node_13_1583785508679_DE_covid_incubation_1_1,"<speak> The incubation period can be up to 14 days, but on average 5-6 days. </speak>",,node_13_1583785508679,DE_covid_incubation,node_12_1583785508673,DE_Covid19_virus
374_node_13_1583785508679_DE_covid_incubation_2_1,"<p> The incubation period can be up to 14 days, but on average 5-6 days. <a href='https://www.zusammen Gegencorona.de/informieren/basiswissen-uebertragung/' target='_blank'> (1) </a> </p>",,node_13_1583785508679,DE_covid_incubation,node_12_1583785508673,DE_Covid19_virus
375_node_13_1583785508679_DE_covid_incubation_3_1,,109_node_13_1583785508679_DE_covid_incubation,node_13_1583785508679,DE_covid_incubation,node_12_1583785508673,DE_Covid19_virus
376_node_2_1583783664773_DE_covid_meaning_1_1,"<speak> Since February 11, the new type of corona virus, which has previously been designated 2019 N Koff, has had a new name: SARS Koff 2. The acronym SARS stands for Severe Acute Respiratory Syndrome. The lung disease that can be triggered by SARS Koff 2 has also been given a new name. It is now called Covid 19 (Corona Virus Disease 2019). </speak>",,node_2_1583783664773,DE_covid_meaning,node_12_1583785508673,DE_Covid19_virus
377_node_2_1583783664773_DE_covid_meaning_2_1,"<p> Since February 11, the new type of corona virus, which has so far been designated 2019-nCoV, has a new name: SARS-CoV-2. The acronym SARS stands for Severe Acute Respiratory Syndrome. The lung disease that can be triggered by SARS-CoV-2 has also been given a new name. It is now called Covid-19 (Corona Virus Disease 2019). <a href='https://www.bundesgesundheitsministerium.de/coronavirus.html' target='_blank'> (1) </a> </p>",,node_2_1583783664773,DE_covid_meaning,node_12_1583785508673,DE_Covid19_virus
